conversation_id,tag
674de6ac93cb769cfb1f5356,Instructions - Pre Delivery
674eeb2793cb769cfbb18aaf,
674ee4f093cb769cfbdcdb73,Quick win
674a00ab93cb769cfbe7d8c2,Discount Requests
674a00ab93cb769cfbe7d8c2,Duplicate thread
674a00ab93cb769cfbe7d8c2,Returns and Refunds
674eec4293cb769cfbda993f,
674ee6d293cb769cfb1d9b55,Plan Clarification
674ee6d293cb769cfb1d9b55,Skin Sensitivity
674eedcf93cb769cfb113200,Tag me
674eedcf93cb769cfb113200,URGENT CLINIC
674d8a1193cb769cfbb6f604,Returns and Refunds
674ee59b93cb769cfbf3ba0d,
67484f1a93cb769cfb023fd7,POG
67484f1a93cb769cfb023fd7,Duplicate thread
67484f1a93cb769cfb023fd7,Product Recommendation
674edc528815433617c460dc,Online Consultation
674ef6a6bf1fda4e7bfc84b1,Online Consultation
674eecd593cb769cfbee956c,
674ee7d993cb769cfb3fc9c7,
674a0822c58de6f0f652442b,Instructions - Pre Delivery
674a0822c58de6f0f652442b,Delivery ETA
674f2cc293cb769cfb926e70,URGENT CLINIC
674f2cc293cb769cfb926e70,Faulty
674f2cc293cb769cfb926e70,Damaged Products
674eeba293cb769cfbc2818a,URGENT CLINIC
674eeba293cb769cfbc2818a,Quick win
674ee30593cb769cfb9d573e,EasyPOG
674ee30593cb769cfb9d573e,UX
674f279a93cb769cfbe01cf6,Quick win
6745b46493cb769cfb4f0c2e,Auto-Replen
674eec4593cb769cfbdaf25e,
674f11ac93cb769cfbe7d6c9,Delivery Services
674f11ac93cb769cfbe7d6c9,Delivery Issues
674f11ac93cb769cfbe7d6c9,RX
6748cb7d93cb769cfba519a4,Overcomm
6748cb7d93cb769cfba519a4,Plan Clarification
6748cb7d93cb769cfba519a4,Order Confirmation
6748cb7d93cb769cfba519a4,proactive BF
6748c85e93cb769cfb66aa34,Order Confirmation
6748c85e93cb769cfb66aa34,Overcomm
674988e993cb769cfba8784d,SENSITIVE CLINIC
674988e993cb769cfba8784d,Urgent
674f020e93cb769cfbd5f3cb,UX
674f020e93cb769cfbd5f3cb,URGENT CLINIC
674f00c993cb769cfbaa5fe3,Contact Details
674f00c993cb769cfbaa5fe3,URGENT CLINIC
67472c7393cb769cfb74e5eb,Plan Clarification
67472c7393cb769cfb74e5eb,Duplicate thread
67472c7393cb769cfb74e5eb,Auto-Replen
6748a07c93cb769cfbde20c8,Faulty
6748a07c93cb769cfbde20c8,Damaged Products
6748a07c93cb769cfbde20c8,Returns and Refunds
6748a07c93cb769cfbde20c8,Duplicate thread
6748a07c93cb769cfbde20c8,Nov 2024 - Plan
6748319493cb769cfb7fbe78,Returns and Refunds
6748319493cb769cfb7fbe78,proactive BF
6748319493cb769cfb7fbe78,Duplicate thread
6748319493cb769cfb7fbe78,Faulty
6748319493cb769cfb7fbe78,Damaged Products
674b1aad93cb769cfbaafc52,Faulty
674b1aad93cb769cfbaafc52,Damaged Products
674b1aad93cb769cfbaafc52,Returns and Refunds
674b1aad93cb769cfbaafc52,proactive BF
674b1aad93cb769cfbaafc52,Time sensitive
674b1aad93cb769cfbaafc52,Duplicate thread
674eed7293cb769cfb0431e0,Faulty
674eed7293cb769cfb0431e0,Damaged Products
6748452193cb769cfbc55aa5,Returns and Refunds
674eea6b93cb769cfb97f840,URGENT CLINIC
674eea6b93cb769cfb97f840,Plan Clarification
674eed4e93cb769cfbff158a,Plan Clarification
674466f79ab74e1b0c86d87a,POG
674466f79ab74e1b0c86d87a,Is Prompt
674f313a93cb769cfb24e9f2,SENSITIVE CLINIC
674f313a93cb769cfb24e9f2,Not interested - Dec 2024
674b249593cb769cfb8053c1,Fulfillment Error
674b249593cb769cfb8053c1,Duplicate thread
674b249593cb769cfb8053c1,Time sensitive
674dd6c193cb769cfb05976d,Duplicate thread
674dd6c193cb769cfb05976d,Fulfillment Error
674e200493cb769cfbb7beda,Order Confirmation
674f0e5293cb769cfb6f08c5,Order Confirmation
674ef5c093cb769cfb282e84,Order Confirmation
6748da3d93cb769cfbbfadc2,Order Confirmation
6748da3d93cb769cfbbfadc2,Returns and Refunds
6748da3d93cb769cfbbfadc2,Faulty
6748da3d93cb769cfbbfadc2,Damaged Products
6748da3d93cb769cfbbfadc2,proactive BF
6748da3d93cb769cfbbfadc2,Duplicate thread
6749d5fa93cb769cfbb431cd,Returns and Refunds
674a4b7e93cb769cfbe54641,Order Confirmation
674a4b7e93cb769cfbe54641,Overcomm
674def0393cb769cfb1d0784,Instructions - Pre Delivery
674eeaf693cb769cfbaafa0a,
674f2a7993cb769cfb435360,Delivery ETA
674f2a7993cb769cfb435360,Overcomm
674f031193cb769cfbf8110b,Dec 2024 - Plans
674f194793cb769cfbf3e660,Delivery Issues
67459f0a9fd6b3e747c261cb,Overcomm
67459f0a9fd6b3e747c261cb,RX
67459f0a9fd6b3e747c261cb,Delivery Services
674f3c7393cb769cfb81f8ce,Overcomm
674a3c1793cb769cfbd8bbb7,Overcomm
674a3c1793cb769cfbd8bbb7,Order Confirmation
674e146993cb769cfbb9ac31,Delivery ETA
674e146993cb769cfbb9ac31,Overcomm
674f338693cb769cfb70bdc3,Online Consultation
674de4d293cb769cfbe24dc1,POG
674eebc893cb769cfbc811b8,
674f15f4738f5efc5a1d57bf,Budget Concerns
674f15f4738f5efc5a1d57bf,Alts
674ddb5993cb769cfba5002e,Nov 2024 - Plan
674ddb5993cb769cfba5002e,Dec 2024 - Plans
674db40793cb769cfb52f0d9,Dec 2024 - Plans
674db40793cb769cfb52f0d9,Nov 2024 - Plan
674db3c693cb769cfb4ab69e,Dec 2024 - Plans
674db3c693cb769cfb4ab69e,Nov 2024 - Plan
674dc87bdf8d50a912d19bce,Nov 2024 - Plan
674dc87bdf8d50a912d19bce,Dec 2024 - Plans
674d917b93cb769cfbb8b08b,Nov 2024 - Plan
674d917b93cb769cfbb8b08b,Dec 2024 - Plans
674de3c993cb769cfbbf360b,Duplicate thread
674de3c993cb769cfbbf360b,Stock Issue
674de3c993cb769cfbbf360b,Product Recommendation
674de3c993cb769cfbbf360b,Dec 2024 - Plans
674c5f2a93cb769cfbbc048c,POG
674c5f2a93cb769cfbbc048c,Product Recommendation
674c5f2a93cb769cfbbc048c,Nov 2024 - Plan
674c5f2a93cb769cfbbc048c,Duplicate thread
674c5f2a93cb769cfbbc048c,Dec 2024 - Plans
674cebca93cb769cfb3d9a95,POG
674cebca93cb769cfb3d9a95,Dec 2024 - Plans
674cebca93cb769cfb3d9a95,Discount Requests
674cebca93cb769cfb3d9a95,Nov 2024 - Plan
674cebca93cb769cfb3d9a95,CSC examples
674e0ca393cb769cfb05d5e3,WA Failed
674e0ca393cb769cfb05d5e3,URGENT CLINIC
674e0ca393cb769cfb05d5e3,Plan Clarification
674e0ca393cb769cfb05d5e3,Dec 2024 - Plans
674e0ca393cb769cfb05d5e3,Failed message resolved
674eed4b93cb769cfbfeaead,
674d000293cb769cfb529d76,Payment Issue
674d000293cb769cfb529d76,Order Confirmation
674d000293cb769cfb529d76,Plan Clarification
674d000293cb769cfb529d76,Auto-Replen
674d000293cb769cfb529d76,POG
674d000293cb769cfb529d76,Product Recommendation
674eec5893cb769cfbddbbd1,Dec 2024 - Plans
674f1c385a654a88c8d9fbad,Dec 2024 - Plans
674ef6a493cb769cfb47e588,Dec 2024 - Plans
674ef6a493cb769cfb47e588,Returns and Refunds
674ef6a493cb769cfb47e588,Discount Requests
674f22e193cb769cfb4012a7,Dec 2024 - Plans
6749944093cb769cfb1e6287,POG
6749944093cb769cfb1e6287,Duplicate thread
674adc8b93cb769cfb7d72bc,POG
674adc8b93cb769cfb7d72bc,Discount Requests
674f28440b8289700540cfe5,Budget Concerns
674f28440b8289700540cfe5,Alts
674f28440b8289700540cfe5,POG
67451dd79ab74e1b0c362051,POG
67451dd79ab74e1b0c362051,Plan Clarification
674f3cb893cb769cfb897157,Plan Clarification
674f3cb893cb769cfb897157,POG
674eeaf793cb769cfbab1246,Unsubscribed from Prompts
674eeaf793cb769cfbab1246,Contact Details
674a2b7193cb769cfb974beb,Overcomm
674a2b7193cb769cfb974beb,Order Confirmation
674c330193cb769cfb52a0ae,Dec 2024 - Plans
674c330193cb769cfb52a0ae,CSAT Positive
674c330193cb769cfb52a0ae,Nov 2024 - Plan
674c330193cb769cfb52a0ae,Delivery Services
674c330193cb769cfb52a0ae,Delivery Issues
674c37f9776c8795efdbbd8d,Dec 2024 - Plans
674c37f9776c8795efdbbd8d,Nov 2024 - Plan
674c3770c7825b52781a3d6d,Dec 2024 - Plans
674c3770c7825b52781a3d6d,Nov 2024 - Plan
674c38746be42a0a509046db,Dec 2024 - Plans
674c38746be42a0a509046db,Nov 2024 - Plan
674d804b93cb769cfb6b67cd,Nov 2024 - Plan
674d804b93cb769cfb6b67cd,Dec 2024 - Plans
674dd0cc93cb769cfb368bc6,Dec 2024 - Plans
674dd0cc93cb769cfb368bc6,Nov 2024 - Plan
674dcc2793cb769cfb9316db,Nov 2024 - Plan
674dcc2793cb769cfb9316db,Dec 2024 - Plans
674dde03898a596233ee917d,Dec 2024 - Plans
674dde03898a596233ee917d,Nov 2024 - Plan
674dde03898a596233ee917d,Is Prompt
674d992493cb769cfbc361db,Nov 2024 - Plan
674d992493cb769cfbc361db,Dec 2024 - Plans
674d7db76fbec54661474b23,Nov 2024 - Plan
674d7db76fbec54661474b23,Dec 2024 - Plans
674dd61993cb769cfbedb037,Dec 2024 - Plans
674dd61993cb769cfbedb037,Nov 2024 - Plan
674dd55793cb769cfbd3b398,Dec 2024 - Plans
674dd55793cb769cfbd3b398,Nov 2024 - Plan
674dc92ccd1c2fd6385cedab,Dec 2024 - Plans
674dc92ccd1c2fd6385cedab,Nov 2024 - Plan
674ddb0d93cb769cfb9b1481,Nov 2024 - Plan
674ddb0d93cb769cfb9b1481,WA Failed
674ddb0d93cb769cfb9b1481,Dec 2024 - Plans
674ddb0d93cb769cfb9b1481,Failed message resolved
674e09f493cb769cfbc7ed9d,Dec 2024 - Plans
674e09f493cb769cfbc7ed9d,Other Clinician Enquiry
674de8bf93cb769cfb664ca5,Trustpilot
674de8bf93cb769cfb664ca5,Dec 2024 - Plans
674dd7d693cb769cfb2b223b,Dec 2024 - Plans
674dd7d693cb769cfb2b223b,Price Match
674dd7d693cb769cfb2b223b,Nov 2024 - Plan
674ece7193cb769cfbfa2187,Dec 2024 - Plans
674ece4993cb769cfbf522fb,Dec 2024 - Plans
674eec9193cb769cfbe57f90,Dec 2024 - Plans
674dcedb93cb769cfbf20e8f,Dec 2024 - Plans
674dcedb93cb769cfbf20e8f,Quick win
674dcedb93cb769cfbf20e8f,Nov 2024 - Plan
674eebfb93cb769cfbcfabaa,Dec 2024 - Plans
674d9dd793cb769cfb66d731,EasyPOG
674d9dd793cb769cfb66d731,Dec 2024 - Plans
674d9dd793cb769cfb66d731,Discount Requests
674d9dd793cb769cfb66d731,POG
674d9dd793cb769cfb66d731,Nov 2024 - Plan
674a357093cb769cfb5e68dc,Delivery ETA
674a357093cb769cfb5e68dc,Overcomm
674a357093cb769cfb5e68dc,Duplicate thread
674f07e633b3d1e4dd4ebad2,Online Consultation
674f3c5d93cb769cfb7f9e8b,Overcomm
674f35e393cb769cfbbabf18,Online Consultation
674f33b536aeb08b86949699,Online Consultation
674f33b536aeb08b86949699,Tag me
674f33b536aeb08b86949699,SENSITIVE CLINIC
674d73a093cb769cfbdb6234,Stock Issue
674d73a093cb769cfbdb6234,POG
674f3a1f93cb769cfb3eb457,Instructions - Pre Delivery
674f3a1f93cb769cfb3eb457,Tag me
674f3a1f93cb769cfb3eb457,URGENT CLINIC
674ecf3693cb769cfb133907,Product Recommendation
674ecf3693cb769cfb133907,POG
674ecf4b93cb769cfb15ebe8,Plan Clarification
674eceb193cb769cfb0202a3,Plan Clarification
674eceb193cb769cfb0202a3,POG
674ede5393cb769cfb009d11,Plan Clarification
674dae9893cb769cfb9cd2af,Returns and Refunds
674dae9893cb769cfb9cd2af,Auto-Replen
674ee5d293cb769cfbfb0e6a,Product Recommendation
674ee5d293cb769cfbfb0e6a,POG
674ef71a93cb769cfb584842,Is Prompt
674ef71a93cb769cfb584842,POG
674ef71a93cb769cfb584842,Discount Requests
6746442693cb769cfb571f99,Plan Clarification
674ee6fd93cb769cfb2307a4,Plan Clarification
674ee6fd93cb769cfb2307a4,POG
674ee6fd93cb769cfb2307a4,Dec 2024 - Plans
674ee6fd93cb769cfb2307a4,URGENT CLINIC
674ee6fd93cb769cfb2307a4,SENSITIVE CLINIC
674eb66293cb769cfb634071,Overcomm
674eb66293cb769cfb634071,Faulty
674eb66293cb769cfb634071,Damaged Products
674eb66293cb769cfb634071,Returns and Refunds
674eb66293cb769cfb634071,Duplicate thread
674eb66293cb769cfb634071,Urgent
674777de93cb769cfb5467d1,Product Recommendation
674777de93cb769cfb5467d1,POG
674777de93cb769cfb5467d1,Plan Clarification
6749f48993cb769cfba96148,Plan Clarification
674738e093cb769cfbf920da,Prac query
674738e093cb769cfbf920da,POG
674738e093cb769cfbf920da,Other Clinician Enquiry
674738e093cb769cfbf920da,Duplicate thread
674738e093cb769cfbf920da,Product Recommendation
67459d8793cb769cfb909249,Urgent
67459d8793cb769cfb909249,POG
67459d8793cb769cfb909249,Nov 2024 - Plan
67459d8793cb769cfb909249,Dec 2024 - Plans
674df335631df54484b0c074,Instructions - Pre Delivery
674df335631df54484b0c074,Delivery ETA
674dcb3993cb769cfb714526,RX
674dcb3993cb769cfb714526,Delivery ETA
6745391493cb769cfbb1679a,Other Clinician Enquiry
6745391493cb769cfbb1679a,POG
6749f4b793cb769cfbaf63e3,POG
6749f4b793cb769cfbaf63e3,Instructions - Pre Delivery
6745e7c4f5e2c64d70d0afd5,EasyPOG
6745e7c4f5e2c64d70d0afd5,Auto-Replen
67458fbd93cb769cfbfb1bd0,Duplicate thread
67458fbd93cb769cfbfb1bd0,SENSITIVE CLINIC
67458fbd93cb769cfbfb1bd0,Plan Clarification
67471f1906681a05baad141a,Overcomm
67471f1906681a05baad141a,Contact Details
67443a439ab74e1b0cefa78b,Auto-Replen
67443a439ab74e1b0cefa78b,Duplicate thread
67443a439ab74e1b0cefa78b,Skin Sensitivity
6748d95493cb769cfbada8d0,Delivery ETA
6748d95493cb769cfbada8d0,proactive BF
6748d95493cb769cfbada8d0,Duplicate thread
67464dbe93cb769cfbf4ce46,Auto-Replen
6746e70693cb769cfbf74d77,Auto-Replen
6746e70693cb769cfbf74d77,Fulfillment Error
674a2ad493cb769cfb8b3d3c,Order Confirmation
674a2ad493cb769cfb8b3d3c,Overcomm
674f334662499830518bf646,Plan Clarification
674eeb2a93cb769cfbb1e962,
674f3a6e9c6383f7f7529105,Plan Clarification
674f3a6e9c6383f7f7529105,POG
6745971993cb769cfbd246de,Delivery Services
6745971993cb769cfbd246de,Plan Clarification
6745971993cb769cfbd246de,POG
674f432f93cb769cfb378956,Other Clinician Enquiry
674e135f93cb769cfba287d2,Order Confirmation
674e135f93cb769cfba287d2,Delivery ETA
674e135f93cb769cfba287d2,CSAT Positive
674dd8b249013b908658d10e,Not interested - Dec 2024
674dd8b249013b908658d10e,SENSITIVE CLINIC
674dc5a093cb769cfbb0f619,Nov 2024 - Plan
674dc5a093cb769cfbb0f619,Dec 2024 - Plans
674dc5a093cb769cfbb0f619,URGENT CLINIC
674dec4b93cb769cfbd07c52,Instructions - Pre Delivery
674dec4b93cb769cfbd07c52,URGENT CLINIC
674f441f93cb769cfb501ee7,Dec 2024 - Prompts
674de8de93cb769cfb6a283e,Duplicate thread
674de8de93cb769cfb6a283e,Delivery ETA
674de8de93cb769cfb6a283e,Instructions - Pre Delivery
674ee63393cb769cfb07e9f1,
674ed29993cb769cfb816bdc,Payment Issue
674ed29993cb769cfb816bdc,Is Prompt
674f3b245d05e3d03b66b01d,Other Clinician Enquiry
674f3b245d05e3d03b66b01d,Plan Clarification
674ed28093cb769cfb7e1600,Is Prompt
674474969ab74e1b0c46a42b,POG
674474969ab74e1b0c46a42b,Product Recommendation
674474969ab74e1b0c46a42b,CSC examples
674f46d393cb769cfb950b01,Overcomm
674c632e93cb769cfb0ea11a,Skin Check In
674c632e93cb769cfb0ea11a,Duplicate thread
674ee9e293cb769cfb850aa3,Plan Clarification
674ee9e293cb769cfb850aa3,Skin Check In
674a2cf193cb769cfbb83489,Overcomm
674a2cf193cb769cfbb83489,Order Confirmation
674ee4f193cb769cfbdcf9d4,Skin Check In
674ee4f193cb769cfbdcf9d4,Plan Clarification
674ee4f193cb769cfbdcf9d4,Skin Sensitivity
6746dda393cb769cfbeeb57d,POG
6746dda393cb769cfbeeb57d,Discount Requests
6746f4113057104a6e89c955,Faulty
6746f4113057104a6e89c955,Damaged Products
674da17393cb769cfbe24034,Duplicate thread
674da17393cb769cfbe24034,Product Recommendation
674da17393cb769cfbe24034,Plan Clarification
674da17393cb769cfbe24034,POG
674976cf93cb769cfb8b8a15,POG
674976cf93cb769cfb8b8a15,Is Prompt
674976cf93cb769cfb8b8a15,Plan Clarification
674989d793cb769cfbc6c5aa,Duplicate thread
674989d793cb769cfbc6c5aa,proactive BF
674989d793cb769cfbc6c5aa,Other Clinician Enquiry
674deca893cb769cfbdaf785,Fulfillment Error
674deca893cb769cfbdaf785,Instructions - Pre Delivery
674deca893cb769cfbdaf785,Time sensitive
6744eeee9ab74e1b0c692119,Stock Issue
6744eeee9ab74e1b0c692119,POG
6749933593cb769cfbf92add,Overcomm
6749933593cb769cfbf92add,Order Confirmation
674f3efb93cb769cfbc7cc3f,Overcomm
674f3efb93cb769cfbc7cc3f,Instructions - Pre Delivery
674f3f0393cb769cfbc898d6,Instructions - Pre Delivery
674f3f0393cb769cfbc898d6,Overcomm
674ed2e393cb769cfb8b513a,Is Prompt
67495a2893cb769cfb5ae318,Overcomm
67495a2893cb769cfb5ae318,Order Confirmation
674f3f0e93cb769cfbc9f001,Overcomm
674f3f0e93cb769cfbc9f001,Instructions - Pre Delivery
67497e5393cb769cfb64dfa9,Overcomm
67497e5393cb769cfb64dfa9,Order Confirmation
674dc6b493cb769cfbd5a51f,Dec 2024 - Plans
674dc6b493cb769cfbd5a51f,Skin Sensitivity
674dc6b493cb769cfbd5a51f,Nov 2024 - Plan
6749d2f793cb769cfb4fa2c8,Order Confirmation
6749d2f793cb769cfb4fa2c8,Overcomm
674462109ab74e1b0ce696bf,Plan Clarification
674462109ab74e1b0ce696bf,POG
674462109ab74e1b0ce696bf,Duplicate thread
674462109ab74e1b0ce696bf,Product Recommendation
674eefe193cb769cfb5a3dc5,UX
674eefe193cb769cfb5a3dc5,Overcomm
674eefe193cb769cfb5a3dc5,Duplicate thread
674a0c0293cb769cfbf7d379,Overcomm
674a0c0293cb769cfbf7d379,Order Confirmation
674ba95d93cb769cfbb52071,Overcomm
675010d593cb769cfbf95a03,Overcomm
6750147293cb769cfb591b65,Overcomm
6749a23993cb769cfbf3a6b6,Order Confirmation
6749a23993cb769cfbf3a6b6,Overcomm
6746138593cb769cfb7d4acb,Returns and Refunds
6746138593cb769cfb7d4acb,URGENT CLINIC
6746138593cb769cfb7d4acb,proactive BF
674604ca93cb769cfb109c11,URGENT CLINIC
674604ca93cb769cfb109c11,Duplicate thread
674604ca93cb769cfb109c11,Faulty
674604ca93cb769cfb109c11,Damaged Products
674604ca93cb769cfb109c11,GH query
674f407593cb769cfbef369e,Dec 2024 - Prompts
674ac7e793cb769cfb03dd46,Discount Requests
6746f16793cb769cfb2c8d93,POG
6746f16793cb769cfb2c8d93,Product Recommendation
674f33fd93cb769cfb7f8b5a,Online Consultation
674f259193cb769cfb9bb61b,
6749f972376dfe373f957034,Urgent
6749f972376dfe373f957034,Delivery Issues
6749f972376dfe373f957034,Plan Clarification
6749f972376dfe373f957034,URGENT CLINIC
674f333f93cb769cfb67fb69,Online Consultation
674f349193cb769cfb913ec7,Online Consultation
674f3ef993cb769cfbc79a04,Instructions - Pre Delivery
674f3ef993cb769cfbc79a04,Overcomm
674def0793cb769cfb1d79a5,Overcomm
674def0793cb769cfb1d79a5,Delivery ETA
674def0793cb769cfb1d79a5,Instructions - Pre Delivery
6749c78193cb769cfbce3694,Order Confirmation
6749c78193cb769cfbce3694,Overcomm
674ed34f93cb769cfb9922be,Is Prompt
674f670693cb769cfb795653,Overcomm
674f670693cb769cfb795653,Failed message resolved
6750248693cb769cfb31ed6e,Prompt - Button Remind me in 2 weeks
6750248693cb769cfb31ed6e,POG
6750248693cb769cfb31ed6e,Is Prompt
675024fd93cb769cfb40b323,POG
675024fd93cb769cfb40b323,Prompt - Button Remind me in a month
675024fd93cb769cfb40b323,Is Prompt
6750250d93cb769cfb42f8e9,Is Prompt
6750250d93cb769cfb42f8e9,POG
6750250d93cb769cfb42f8e9,Prompt - Button Remind me in a month
6749cd4c93cb769cfb911ecc,Overcomm
6749cd4c93cb769cfb911ecc,Order Confirmation
674f3f0b93cb769cfbc9835f,Overcomm
674f3f0b93cb769cfbc9835f,Instructions - Pre Delivery
6750149193cb769cfb5c3582,Overcomm
6750258993cb769cfb527500,POG
6750258993cb769cfb527500,Is Prompt
6750258993cb769cfb527500,Prompt - Button Remind me in a month
674981f293cb769cfbcad428,Delivery Issues
674981f293cb769cfbcad428,Urgent
6745b428bc56b490c25025a8,Overcomm
674f34d793cb769cfb99be23,Delivery Issues
6750129893cb769cfb273dc8,Overcomm
6750261f93cb769cfb64bc69,Prompt - Button Free Text
6750261f93cb769cfb64bc69,Prompt - Button Yes
6750261f93cb769cfb64bc69,POG
6750261f93cb769cfb64bc69,Is Prompt
6750246093cb769cfb2d3e3b,Prompt - Button Yes
6750246093cb769cfb2d3e3b,Prompt - Button Free Text
6750246093cb769cfb2d3e3b,POG
6750246093cb769cfb2d3e3b,Is Prompt
6749a8102f60337912012a58,POG
6749a8102f60337912012a58,Urgent
6749f31393cb769cfb787587,Overcomm
6749f31393cb769cfb787587,Order Confirmation
6750283693cb769cfba7c758,Prompt - Button Free Text
6750283693cb769cfba7c758,Is Prompt
674ad95393cb769cfb3d3ae4,Returns and Refunds
674ad95393cb769cfb3d3ae4,Faulty
674ad95393cb769cfb3d3ae4,Damaged Products
674ad95393cb769cfb3d3ae4,Urgent
674ad95393cb769cfb3d3ae4,Duplicate thread
6750282593cb769cfba560ba,Prompt - Button Free Text
6750282593cb769cfba560ba,Is Prompt
6749e0ab93cb769cfb2320d4,Overcomm
6749e0ab93cb769cfb2320d4,Order Confirmation
674f379d93cb769cfbf0bf08,Overcomm
675024ee93cb769cfb3ea99e,POG
675024ee93cb769cfb3ea99e,Is Prompt
675024ee93cb769cfb3ea99e,Prompt - Button Remind me in a month
674e3af693cb769cfbc04181,Urgent
674e3af693cb769cfbc04181,Duplicate thread
675027b293cb769cfb96d1e8,Is Prompt
675027b293cb769cfb96d1e8,Prompt - Button Remind me in 2 weeks
675027b293cb769cfb96d1e8,POG
675027b293cb769cfb96d1e8,Prompt - Button Free Text
6750250c93cb769cfb42d058,Prompt - Button Remind me in 2 weeks
6750250c93cb769cfb42d058,POG
6750250c93cb769cfb42d058,Is Prompt
6750298593cb769cfbd57053,Is Prompt
6750298593cb769cfbd57053,POG
6750298593cb769cfbd57053,Prompt - Button Remind me in a month
67502a9393cb769cfbf710fe,Prompt - Button Free Text
67502a9393cb769cfbf710fe,Is Prompt
675028e493cb769cfbc0147e,Prompt - Button Free Text
675028e493cb769cfbc0147e,Is Prompt
6750246b93cb769cfb2ea686,Is Prompt
6750246b93cb769cfb2ea686,POG
6750246b93cb769cfb2ea686,Prompt - Button Yes
67502b2393cb769cfb098dd2,Prompt - Button Remind me in a month
67502b2393cb769cfb098dd2,Is Prompt
67502b2393cb769cfb098dd2,POG
67502ba993cb769cfb1aa994,POG
67502ba993cb769cfb1aa994,Prompt - Button Yes
67502ba993cb769cfb1aa994,Is Prompt
67502baa93cb769cfb1ad54b,POG
67502baa93cb769cfb1ad54b,Prompt - Button Remind me in a month
67502baa93cb769cfb1ad54b,Is Prompt
6749f4bb68ebb376f48bc13c,Overcomm
6750298293cb769cfbd5089a,POG
6750298293cb769cfbd5089a,Is Prompt
6750298293cb769cfbd5089a,Prompt - Button Remind me in a month
6750257093cb769cfb4f7395,Prompt - Button Remind me in a month
6750257093cb769cfb4f7395,Is Prompt
6750257093cb769cfb4f7395,POG
67502b9293cb769cfb1799b2,Prompt - Button Remind me in 2 weeks
67502b9293cb769cfb1799b2,SENSITIVE CLINIC
67502b9293cb769cfb1799b2,Is Prompt
67502b9293cb769cfb1799b2,Tag me
67502b9293cb769cfb1799b2,POG
6749f6bc93cb769cfbe9aefa,Order Confirmation
6749f6bc93cb769cfbe9aefa,Overcomm
67502c3293cb769cfb2dafe4,Is Prompt
67502c3293cb769cfb2dafe4,Prompt - Button Free Text
67502c9693cb769cfb3a39b4,Prompt - Button Free Text
67502c9693cb769cfb3a39b4,POG
67502c9693cb769cfb3a39b4,Prompt - Button Yes
67502c9693cb769cfb3a39b4,Is Prompt
6749fc6193cb769cfb7dc7a2,Overcomm
6749fc6193cb769cfb7dc7a2,Contact Details
6749f71393cb769cfbf37e40,Order Confirmation
6749f71393cb769cfbf37e40,Overcomm
675027c893cb769cfb998607,POG
675027c893cb769cfb998607,SENSITIVE CLINIC
675027c893cb769cfb998607,Prompt - Button Remind me in a month
675027c893cb769cfb998607,Is Prompt
675027c893cb769cfb998607,Tag me
67502b0d93cb769cfb069d70,Is Prompt
67502b0d93cb769cfb069d70,Prompt - Button Free Text
67502ef493cb769cfb8743d1,POG
67502ef493cb769cfb8743d1,Prompt - Button Remind me in a month
67502ef493cb769cfb8743d1,Is Prompt
67502e6d93cb769cfb76ce99,POG
67502e6d93cb769cfb76ce99,Prompt - Button Remind me in a month
67502e6d93cb769cfb76ce99,Is Prompt
67502b8293cb769cfb157fd4,Prompt - Button Free Text
67502b8293cb769cfb157fd4,Is Prompt
67502c9e93cb769cfb3b3ec0,Prompt - Button Yes
67502c9e93cb769cfb3b3ec0,Is Prompt
67502c9e93cb769cfb3b3ec0,POG
67502c9e93cb769cfb3b3ec0,Prompt - Button Free Text
67502edf93cb769cfb847285,Prompt - Button Free Text
67502edf93cb769cfb847285,Is Prompt
67502ff993cb769cfba9de48,Is Prompt
67502ff993cb769cfba9de48,Prompt - Button Free Text
674c576893cb769cfb1f39bc,Nov 2024 - Plan
674c576893cb769cfb1f39bc,Dec 2024 - Plans
675028bb93cb769cfbbabee9,POG
675028bb93cb769cfbbabee9,Is Prompt
675028bb93cb769cfbbabee9,Prompt - Button Remind me in a month
675028bb93cb769cfbbabee9,Prompt - Button Free Text
6750311593cb769cfbcddb70,POG
6750311593cb769cfbcddb70,Prompt - Button Remind me in a month
6750311593cb769cfbcddb70,Is Prompt
675026b993cb769cfb77b96a,POG
675026b993cb769cfb77b96a,Prompt - Button Remind me in 2 weeks
675026b993cb769cfb77b96a,Is Prompt
67502a7b93cb769cfbf3ebb9,Is Prompt
67502a7b93cb769cfbf3ebb9,Prompt - Button Free Text
67502c9b93cb769cfb3ad287,Prompt - Button Yes
67502c9b93cb769cfb3ad287,Is Prompt
67502c9b93cb769cfb3ad287,POG
67502fd793cb769cfba57255,URGENT CLINIC
67502fd793cb769cfba57255,Prompt - Button Remind me in 2 weeks
67502fd793cb769cfba57255,Is Prompt
67502fd793cb769cfba57255,POG
67502fd793cb769cfba57255,Tag me
67502f3e93cb769cfb90efd2,Is Prompt
67502f3e93cb769cfb90efd2,POG
67502f3e93cb769cfb90efd2,Prompt - Button Remind me in 2 weeks
675028dc93cb769cfbbf1c4b,Prompt - Button Free Text
675028dc93cb769cfbbf1c4b,POG
675028dc93cb769cfbbf1c4b,Prompt - Button Remind me in a month
675028dc93cb769cfbbf1c4b,Is Prompt
6750283093cb769cfba6ed5b,Prompt - Button Free Text
